source_location,rack_type,volume,PR_to_EO_sla_range_80,PR_to_EO_accuracy_80,PR_to_EO_sla_range_90,PR_to_EO_accuracy_90,PR_to_EO_default_sla,PR_to_EO_default_accuracy,PR_to_EO_avg_deviation,EO_to_PO_sla_range_80,EO_to_PO_accuracy_80,EO_to_PO_sla_range_90,EO_to_PO_accuracy_90,EO_to_PO_default_sla,EO_to_PO_default_accuracy,EO_to_PO_avg_deviation,PO_to_Ready_sla_range_80,PO_to_Ready_accuracy_80,PO_to_Ready_sla_range_90,PO_to_Ready_accuracy_90,PO_to_Ready_default_sla,PO_to_Ready_default_accuracy,PO_to_Ready_avg_deviation,Ready_to_Picked_sla_range_80,Ready_to_Picked_accuracy_80,Ready_to_Picked_sla_range_90,Ready_to_Picked_accuracy_90,Ready_to_Picked_default_sla,Ready_to_Picked_default_accuracy,Ready_to_Picked_avg_deviation,Picked_to_Delivered_sla_range_80,Picked_to_Delivered_accuracy_80,Picked_to_Delivered_sla_range_90,Picked_to_Delivered_accuracy_90,Picked_to_Delivered_default_sla,Picked_to_Delivered_default_accuracy,Picked_to_Delivered_avg_deviation,Delivered_to_Handoff_sla_range_80,Delivered_to_Handoff_accuracy_80,Delivered_to_Handoff_sla_range_90,Delivered_to_Handoff_accuracy_90,Delivered_to_Handoff_default_sla,Delivered_to_Handoff_default_accuracy,Delivered_to_Handoff_avg_deviation
SYN-SJC,OUT.ATLANTA.19.SKU47,9,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(6.0, 13.0)",88.88888888888889,"(6.0, 14.0)",100.0,8,77.77777777777779,3.032234233110042,"(0, 28.0)",88.88888888888889,"(0, 0)",0.0,4,11.11111111111111,9.515964030437033,"(0, 0)",0.0,"(0, 0)",0.0,12,0.0,4.669047011971501,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-SJC,OUT.ATLANTA.19.SKU518,5,"(0, 0.0)",80.0,"(0, 2.0)",100.0,0,100.0,0.8944271909999161,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(9.0, 52.0)",80.0,"(9.0, 68.0)",100.0,40,0.0,24.345430782797827,"(0, 0)",0.0,"(0, 0)",0.0,0,20.0,,"(0, 0)",0.0,"(0, 0)",0.0,25,20.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-SJC,OUT.ATLANTA.19.SKU570,5,"(0, 0.0)",80.0,"(0, 1.0)",100.0,0,100.0,0.447213595499958,"(0, 9.0)",80.0,"(0, 0)",0.0,2,60.0,4.5,"(6.0, 18.0)",80.0,"(6.0, 21.0)",100.0,13,20.0,6.610597552415364,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-SJC,OUT.ATLANTA.19.SKU67,6,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(4.0, 30.0)",83.33333333333334,"(1.0, 30.0)",100.0,14,0.0,12.62933094031509,"(0, 1.0)",100.0,"(0, 1.0)",100.0,0,100.0,0.5163977794943223,"(0, 0)",0.0,"(0, 0)",0.0,129,0.0,123.59746491467102,"(0, 0)",0.0,"(0, 0)",0.0,1366,16.666666666666664,
SYN-SJC,OUT.ATLANTA.19.SKU69,23,"(0, 0)",0.0,"(0, 0)",0.0,0,21.73913043478261,0.0,"(0, 0.0)",95.65217391304348,"(0, 0.0)",95.65217391304348,0,95.65217391304348,0.0,"(0, 12.0)",82.6086956521739,"(0, 19.0)",91.30434782608695,8,4.3478260869565215,11.24467375013769,"(0, 0)",0.0,"(0, 0)",0.0,3,17.391304347826086,6.011100842053254,"(0, 0)",0.0,"(0, 0)",0.0,29,0.0,31.118054780678907,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-SJC,OUT.ATLANTA.19.SKU75,8,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 1.0)",87.5,"(0, 0)",0.0,0,87.5,0.48795003647426655,"(5.0, 35.0)",87.5,"(0, 0)",0.0,20,0.0,13.938641048743392,"(0, 31.0)",87.5,"(0, 0)",0.0,4,12.5,11.61485092047082,"(0, 0)",0.0,"(0, 0)",0.0,5,25.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-SJC,OUT.ATLANTA.19.SKU77,9,"(0, 0)",0.0,"(0, 0)",0.0,0,22.22222222222222,0.0,"(0, 0.0)",88.88888888888889,"(0, 0)",0.0,0,88.88888888888889,0.0,"(0, 0)",0.0,"(0, 0)",0.0,12,0.0,10.242302568502938,"(0, 0)",0.0,"(0, 0)",0.0,3,0.0,8.315218406203,"(0, 0)",0.0,"(0, 0)",0.0,62,0.0,22.271057451320086,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-SJC,OUT.ATLANTA.19.SKU83,5,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(6.0, 7.0)",100.0,"(6.0, 7.0)",100.0,6,100.0,0.5477225575051662,"(44.0, 104.0)",80.0,"(1.0, 104.0)",100.0,59,0.0,44.337343177055615,"(0, 0)",0.0,"(0, 0)",0.0,11,20.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-SJC,OUT.ATLANTA.19.SKU9,7,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(4.0, 23.0)",85.71428571428571,"(3.0, 23.0)",100.0,10,14.285714285714285,8.577378887016042,"(0, 35.0)",85.71428571428571,"(0, 0)",0.0,7,14.285714285714285,13.633292583476182,"(0, 0)",0.0,"(0, 0)",0.0,0,14.285714285714285,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-SJC,OUT.ATLANTA.19.SKU93,7,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0.0)",85.71428571428571,"(0, 1.0)",100.0,0,100.0,0.3779644730092273,"(12.0, 36.0)",85.71428571428571,"(0, 0)",0.0,17,28.57142857142857,9.181503144910424,"(0, 10.0)",85.71428571428571,"(0, 0)",0.0,3,14.285714285714285,4.722287581247038,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-SJC,OUT.ATLANTA.19.SKU94,10,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0.0)",80.0,"(0, 1.0)",100.0,0,100.0,0.42163702135578396,"(4.0, 8.0)",80.0,"(4.0, 9.0)",90.0,6,80.0,2.9514591494904874,"(0, 22.0)",80.0,"(0, 0)",0.0,4,0.0,7.745966692414834,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-SJC,OUT.IS4IEXN.23.SKU421,5,"(0, 0)",0.0,"(0, 0)",0.0,2,40.0,2.8284271247461903,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,71,20.0,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,16,0.0,7.505553499465135,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-SJC,OUT.IS4IEXN.23.SKU501,6,"(0, 3.0)",100.0,"(0, 3.0)",100.0,1,100.0,1.5491933384829668,"(0, 0.0)",83.33333333333334,"(0, 6.0)",100.0,1,83.33333333333334,2.449489742783178,"(4.0, 70.0)",83.33333333333334,"(0, 0)",0.0,36,0.0,28.490349243208655,"(0, 0)",0.0,"(0, 0)",0.0,0,16.666666666666664,,"(0, 0)",0.0,"(0, 0)",0.0,25,16.666666666666664,,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-SJC,PCS.MAGNUS.FXSSP,29,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 68.0)",89.65517241379311,"(0, 72.0)",96.55172413793103,16,0.0,28.01973982937422,"(0, 17.0)",82.75862068965517,"(0, 21.0)",93.10344827586206,10,13.793103448275861,7.704873741021287,"(0, 13.0)",89.65517241379311,"(0, 14.0)",93.10344827586206,4,34.48275862068966,5.253746458657084,"(0, 0)",0.0,"(0, 0)",0.0,43,0.0,31.310684667681322,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-SJC,S3.SJLB.17,8,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 11.0)",87.5,"(0, 22.0)",100.0,9,62.5,6.22781777878209,"(0, 3.0)",100.0,"(0, 3.0)",100.0,1,100.0,1.407885953173359,"(8.0, 452.0)",87.5,"(8.0, 494.0)",100.0,235,0.0,240.98355012027568,"(0, 101.0)",87.5,"(0, 125.0)",100.0,56,0.0,53.90186188143888
SYN-SJC,STORM.SIREN,17,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0.0)",94.11764705882352,"(0, 0.0)",94.11764705882352,0,94.11764705882352,0.0,"(7.0, 51.0)",82.35294117647058,"(2.0, 51.0)",94.11764705882352,24,5.88235294117647,19.103241178643266,"(0, 8.0)",82.35294117647058,"(0, 0)",0.0,2,76.47058823529412,2.9277002188455996,"(0, 0)",0.0,"(0, 0)",0.0,83,0.0,100.47885349664377,"(0, 0)",0.0,"(0, 0)",0.0,361,0.0,441.34151553341695
SYN-SJC,TW.STELLAR.16,90,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,4,37.77777777777778,5.158150142259817,"(10.0, 48.0)",80.0,"(0, 0)",0.0,27,14.444444444444443,10.498614237169633,"(0, 0)",0.0,"(0, 0)",0.0,0,65.55555555555556,1.0766499150891875,"(0, 0)",0.0,"(0, 0)",0.0,15,8.88888888888889,47.144975824786606,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-WUX,12.8T-ENCRYPTION-BFC-8W-BR-NO-OPTIC,40,"(4.0, 62.0)",82.5,"(4.0, 65.0)",90.0,29,12.5,21.09687365649418,"(0, 0.0)",92.5,"(0, 0.0)",92.5,0,92.5,1.066987131347674,"(0, 0)",0.0,"(0, 0)",0.0,26,2.5,21.581582562044723,"(0, 0)",0.0,"(0, 0)",0.0,2,40.0,3.5021002102100023,"(5.0, 16.0)",85.0,"(4.0, 19.0)",90.0,12,30.0,9.248388633037234,"(0, 0)",0.0,"(0, 0)",0.0,21,7.5,52.54417642508517
SYN-WUX,12.8T_ENCRYPTION_BFC_8W_BR_WITH_2_OPTICAL_MUX,18,"(4.0, 42.0)",83.33333333333334,"(0, 0)",0.0,21,0.0,13.966626889362608,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,40,5.555555555555555,25.17333846943964,"(0, 0)",0.0,"(0, 0)",0.0,2,61.111111111111114,1.4770978917519928,"(7.0, 26.0)",83.33333333333334,"(7.0, 35.0)",94.44444444444444,17,16.666666666666664,10.397963601533887,"(0, 0)",0.0,"(0, 0)",0.0,153,0.0,204.73446216990436
SYN-WUX,CF.BLACKHOLE.16,34,"(0, 0)",0.0,"(0, 0)",0.0,13,0.0,20.35471163426998,"(0, 10.0)",82.35294117647058,"(0, 20.0)",91.17647058823529,5,8.823529411764707,12.765810161948558,"(0, 39.0)",82.35294117647058,"(0, 0)",0.0,12,14.705882352941178,12.327382845360646,"(1.0, 22.0)",82.35294117647058,"(0, 0)",0.0,8,23.52941176470588,14.1922757038881,"(3.0, 112.0)",82.35294117647058,"(0, 0)",0.0,38,2.941176470588235,39.305924044915045,"(0, 0)",0.0,"(0, 0)",0.0,42,0.0,79.90150186323159
SYN-WUX,DRAWBRIDGE WMW,5,"(19.0, 43.0)",80.0,"(19.0, 82.0)",100.0,39,0.0,25.758493744782516,"(0, 5.0)",80.0,"(0, 7.0)",100.0,2,60.0,3.361547262794322,"(3.0, 90.0)",80.0,"(0, 0)",0.0,32,0.0,39.07684736515984,"(0, 14.0)",80.0,"(0, 0)",0.0,4,0.0,6.683312551921141,"(5.0, 55.0)",80.0,"(0, 0)",0.0,29,0.0,25.664502073226878,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-WUX,DWDM_1OLS_1CMD64-T2_CIENA,7,"(0, 0)",0.0,"(0, 0)",0.0,10,0.0,14.560219778561036,"(0, 0.0)",85.71428571428571,"(0, 0)",0.0,0,85.71428571428571,0.0,"(10.0, 12.0)",85.71428571428571,"(0, 0)",0.0,11,85.71428571428571,0.8366600265340756,"(1.0, 4.0)",85.71428571428571,"(0, 0)",0.0,1,71.42857142857143,1.1690451944500122,"(6.0, 10.0)",85.71428571428571,"(0, 0)",0.0,8,85.71428571428571,1.505545305418162,"(0, 0)",0.0,"(0, 0)",0.0,0,14.285714285714285,
SYN-WUX,EBS.FLASH8.16,269,"(0, 0)",0.0,"(0, 0)",0.0,18,0.0,21.14771397696718,"(0, 1.0)",84.01486988847584,"(0, 11.0)",91.07806691449815,3,13.011152416356877,10.468710894111918,"(0, 0)",0.0,"(0, 0)",0.0,19,10.780669144981413,12.970925293815165,"(0, 0)",0.0,"(0, 0)",0.0,1,68.02973977695167,1.741666167249159,"(2.0, 23.0)",80.29739776951673,"(0, 0)",0.0,12,20.817843866171003,9.701349523268096,"(0, 3.0)",81.04089219330855,"(0, 0)",0.0,1,81.04089219330855,5.062389805434038
SYN-WUX,EBS.IS4IEXN.19,73,"(0, 33.0)",80.82191780821918,"(0, 43.0)",90.41095890410958,18,4.10958904109589,33.63023574908799,"(0, 0.0)",80.82191780821918,"(0, 10.0)",93.15068493150685,3,1.36986301369863,12.589577314747554,"(0, 0)",0.0,"(0, 0)",0.0,30,6.8493150684931505,10.057751290364369,"(0, 0)",0.0,"(0, 0)",0.0,1,53.42465753424658,1.7202760224731188,"(0, 0)",0.0,"(0, 0)",0.0,11,28.767123287671232,7.664821912444865,"(0, 0)",0.0,"(0, 0)",0.0,0,60.273972602739725,1.140175425099138
SYN-WUX,EC2.C5D.16C2,6,"(0, 0)",0.0,"(0, 0)",0.0,3,16.666666666666664,3.2145502536643185,"(0, 0.0)",83.33333333333334,"(0, 4.0)",100.0,0,83.33333333333334,1.632993161855452,"(9.0, 26.0)",83.33333333333334,"(7.0, 26.0)",100.0,17,16.666666666666664,8.109665015687558,"(0, 1.0)",83.33333333333334,"(0, 2.0)",100.0,0,100.0,0.752772652709081,"(3.0, 6.0)",83.33333333333334,"(3.0, 9.0)",100.0,5,83.33333333333334,2.073644135332772,"(0, 1.0)",100.0,"(0, 1.0)",100.0,0,100.0,0.5163977794943223
SYN-WUX,EC2.I3ES.16C,39,"(1.0, 99.0)",82.05128205128204,"(1.0, 215.0)",92.3076923076923,61,0.0,60.292692178727016,"(0, 0.0)",92.3076923076923,"(0, 0.0)",92.3076923076923,0,92.3076923076923,4.767570631855361,"(0, 0)",0.0,"(0, 0)",0.0,38,17.94871794871795,15.18658151344522,"(0, 0)",0.0,"(0, 0)",0.0,2,58.97435897435898,2.6527414191807384,"(0, 0)",0.0,"(0, 0)",0.0,6,28.205128205128204,4.714979796643738,"(0, 0)",0.0,"(0, 0)",0.0,0,76.92307692307693,0.5085476277156078
SYN-WUX,EC2.I4.19,257,"(0, 28.0)",80.1556420233463,"(0, 38.0)",90.27237354085604,13,7.003891050583658,14.008655333129738,"(0, 0.0)",85.21400778210116,"(0, 5.0)",91.82879377431907,0,86.7704280155642,2.4486953565963123,"(0, 0)",0.0,"(0, 0)",0.0,33,10.116731517509727,16.934943433256905,"(0, 0)",0.0,"(0, 0)",0.0,2,50.97276264591439,3.396182802606462,"(0, 0)",0.0,"(0, 0)",0.0,9,33.46303501945525,6.846555568257384,"(0, 0)",0.0,"(0, 0)",0.0,0,68.8715953307393,3.828521818985611
SYN-WUX,EC2.M5SB.16C,8,"(7.0, 226.0)",87.5,"(0, 0)",0.0,53,0.0,76.44325626614442,"(0, 0)",0.0,"(0, 0)",0.0,1,62.5,1.6431676725154982,"(0, 0)",0.0,"(0, 0)",0.0,51,12.5,16.522711641858304,"(0, 0)",0.0,"(0, 0)",0.0,3,25.0,3.4641016151377544,"(0, 0)",0.0,"(0, 0)",0.0,5,25.0,1.4142135623730951,"(0, 0)",0.0,"(0, 0)",0.0,0,25.0,0.0
SYN-WUX,EC2.R5.16C,18,"(0, 0)",0.0,"(0, 0)",0.0,3,22.22222222222222,5.566160513059505,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(5.0, 28.0)",83.33333333333334,"(0, 0)",0.0,16,0.0,10.264623714486566,"(0, 3.0)",83.33333333333334,"(0, 0)",0.0,1,83.33333333333334,2.0155644370746373,"(4.0, 9.0)",83.33333333333334,"(4.0, 13.0)",94.44444444444444,8,72.22222222222221,2.9199561282405724,"(0, 0.0)",88.88888888888889,"(0, 1.0)",94.44444444444444,1,94.44444444444444,5.176934768255366
SYN-WUX,EC2.R5D.16C,6,"(0, 18.0)",83.33333333333334,"(0, 0)",0.0,8,16.666666666666664,7.516648189186454,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(3.0, 10.0)",83.33333333333334,"(3.0, 13.0)",100.0,7,33.33333333333333,3.8686776379877745,"(0, 1.0)",83.33333333333334,"(0, 2.0)",100.0,0,100.0,0.752772652709081,"(1.0, 6.0)",83.33333333333334,"(1.0, 27.0)",100.0,7,33.33333333333333,9.537644712750977,"(0, 0.0)",83.33333333333334,"(0, 1.0)",100.0,0,100.0,0.408248290463863
SYN-WUX,EUCLID12.8T-BR-400G-DR4,8,"(0, 0)",0.0,"(0, 0)",0.0,81,0.0,103.94469683442249,"(0, 5.0)",87.5,"(0, 18.0)",100.0,3,37.5,6.2048368229954285,"(3.0, 39.0)",87.5,"(3.0, 44.0)",100.0,18,12.5,15.90990257669732,"(1.0, 4.0)",87.5,"(0, 0)",0.0,2,87.5,1.1338934190276817,"(0, 0)",0.0,"(0, 0)",0.0,8,37.5,4.79235502302017,"(0, 0)",0.0,"(0, 0)",0.0,15,12.5,
SYN-WUX,EUCLID12.8T-BR-8W-400G-DR4,12,"(0, 0)",0.0,"(0, 0)",0.0,39,8.333333333333332,55.13861320949836,"(0, 2.0)",91.66666666666666,"(0, 2.0)",91.66666666666666,0,91.66666666666666,1.0552897060221726,"(1.0, 42.0)",83.33333333333334,"(1.0, 46.0)",91.66666666666666,20,0.0,19.151706941885855,"(0, 3.0)",91.66666666666666,"(0, 3.0)",91.66666666666666,1,91.66666666666666,1.2720777563426766,"(3.0, 27.0)",83.33333333333334,"(3.0, 45.0)",91.66666666666666,17,0.0,17.644640357154724,"(0, 0)",0.0,"(0, 0)",0.0,1,16.666666666666664,2.8867513459481287
SYN-WUX,EUCLID2.0-32-SP,7,"(13.0, 42.0)",85.71428571428571,"(13.0, 173.0)",100.0,52,0.0,54.178277143941315,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(16.0, 39.0)",100.0,"(16.0, 39.0)",100.0,24,14.285714285714285,10.447145885018411,"(1.0, 3.0)",85.71428571428571,"(1.0, 5.0)",100.0,2,85.71428571428571,1.5735915849388862,"(0, 0)",0.0,"(0, 0)",0.0,13,0.0,5.674504383644442,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-WUX,EUCLID2.0-MINI-32-SP,6,"(16.0, 55.0)",83.33333333333334,"(0, 0)",0.0,40,0.0,19.32614809008769,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,23,0.0,17.233687939614086,"(0, 0)",0.0,"(0, 0)",0.0,3,50.0,2.0615528128088303,"(0, 0)",0.0,"(0, 0)",0.0,19,0.0,18.672618098881223,"(0, 0)",0.0,"(0, 0)",0.0,41,0.0,35.21836642056717
SYN-WUX,EUCLID2.0-PATCH-LEFT,24,"(10.0, 14.0)",83.33333333333334,"(9.0, 48.0)",91.66666666666666,13,70.83333333333334,7.788464107908128,"(0, 0.0)",95.83333333333334,"(0, 0.0)",95.83333333333334,0,95.83333333333334,0.0,"(0, 0)",0.0,"(0, 0)",0.0,28,0.0,11.313708498984761,"(0, 0)",0.0,"(0, 0)",0.0,0,8.333333333333332,0.0,"(0, 0)",0.0,"(0, 0)",0.0,68,0.0,68.58935777509511,"(0, 0)",0.0,"(0, 0)",0.0,351,0.0,63.63961030678928
SYN-WUX,NW.10P10U_SHIM_12.8T_16W_SM,9,"(0, 0)",0.0,"(0, 0)",0.0,0,33.33333333333333,0.5773502691896258,"(0, 11.0)",100.0,"(0, 11.0)",100.0,2,77.77777777777779,4.850544070285083,"(6.0, 31.0)",88.88888888888889,"(6.0, 41.0)",100.0,18,11.11111111111111,12.343464307523684,"(1.0, 6.0)",88.88888888888889,"(1.0, 10.0)",100.0,4,66.66666666666666,2.7386127875258306,"(7.0, 20.0)",88.88888888888889,"(7.0, 24.0)",100.0,13,11.11111111111111,6.461423991660043,"(0, 0)",0.0,"(0, 0)",0.0,4,11.11111111111111,
SYN-WUX,NW.10P10U_T1A_12.8T_16W_LG,40,"(0, 4.0)",82.5,"(0, 5.0)",92.5,2,82.5,3.42230616502666,"(0, 1.0)",85.0,"(0, 2.0)",90.0,0,90.0,1.2178386199261113,"(0, 0)",0.0,"(0, 0)",0.0,10,20.0,6.74698000074365,"(0, 0)",0.0,"(0, 0)",0.0,1,57.49999999999999,0.7358681786057779,"(6.0, 19.0)",80.0,"(7.0, 28.0)",90.0,15,25.0,7.3707234449926355,"(0, 0)",0.0,"(0, 0)",0.0,0,5.0,0.0
SYN-WUX,NW.10P10U_T1A_12.8T_16W_SM,38,"(0, 12.0)",89.47368421052632,"(0, 13.0)",92.10526315789474,8,18.421052631578945,6.239243945151718,"(0, 1.0)",89.47368421052632,"(0, 3.0)",100.0,0,89.47368421052632,0.9500318179892894,"(0, 0)",0.0,"(0, 0)",0.0,25,0.0,22.86790712921907,"(0, 0)",0.0,"(0, 0)",0.0,3,36.84210526315789,2.1112831027290677,"(7.0, 19.0)",84.21052631578947,"(7.0, 32.0)",92.10526315789474,14,28.947368421052634,8.769369944165812,"(0, 0)",0.0,"(0, 0)",0.0,11,0.0,21.908902300206645
SYN-WUX,NW.10P10U_T1E_12.8T_16W_SM,9,"(0, 0)",0.0,"(0, 0)",0.0,1,22.22222222222222,0.0,"(0, 11.0)",100.0,"(0, 11.0)",100.0,2,77.77777777777779,4.850544070285083,"(8.0, 30.0)",88.88888888888889,"(8.0, 41.0)",100.0,18,11.11111111111111,12.279160304262575,"(1.0, 10.0)",100.0,"(1.0, 10.0)",100.0,5,44.44444444444444,3.5746017649212027,"(7.0, 20.0)",88.88888888888889,"(7.0, 26.0)",100.0,14,33.33333333333333,6.193634725354015,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-WUX,NW.10P10U_T2_12.8T_16W_SM,50,"(0, 0)",0.0,"(0, 0)",0.0,0,42.0,0.4364357804719847,"(0, 10.0)",100.0,"(0, 10.0)",100.0,3,0.0,4.6291004988627575,"(10.0, 28.0)",80.0,"(5.0, 25.0)",96.0,16,12.0,7.588955454999007,"(1.0, 7.0)",84.0,"(1.0, 13.0)",94.0,5,56.00000000000001,3.9713771836346488,"(8.0, 27.0)",80.0,"(8.0, 28.0)",90.0,19,22.0,7.548726071737035,"(0, 0)",0.0,"(0, 0)",0.0,6,6.0,0.5773502691896258
SYN-WUX,NW.12.8T_BR_8W_BASE_RACK,23,"(0, 0)",0.0,"(0, 0)",0.0,52,13.043478260869565,31.721140730288518,"(0, 0.0)",91.30434782608695,"(0, 0.0)",91.30434782608695,2,95.65217391304348,12.50312213973401,"(0, 0)",0.0,"(0, 0)",0.0,12,26.08695652173913,7.909413602120688,"(0, 0)",0.0,"(0, 0)",0.0,1,65.21739130434783,1.6247171699569565,"(6.0, 25.0)",82.6086956521739,"(0, 0)",0.0,13,21.73913043478261,7.284446299804594,"(0, 0)",0.0,"(0, 0)",0.0,19,0.0,33.771289581536564
SYN-WUX,NW.12.8T_SP_8W_BASE_RACK,11,"(53.0, 64.0)",81.81818181818183,"(53.0, 220.0)",100.0,87,0.0,65.7818709482677,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,8,0.0,6.350852961085883,"(0, 0)",0.0,"(0, 0)",0.0,1,27.27272727272727,0.0,"(5.0, 9.0)",81.81818181818183,"(5.0, 10.0)",90.9090909090909,7,81.81818181818183,1.8408935028645435,"(0, 0)",0.0,"(0, 0)",0.0,35,36.36363636363637,3.0495901363953815
SYN-WUX,NW.CHRONOS_EVEN,12,"(0, 38.0)",83.33333333333334,"(0, 61.0)",91.66666666666666,27,0.0,45.996706074424175,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,40,0.0,20.77257807784099,"(0, 0)",0.0,"(0, 0)",0.0,1,41.66666666666667,1.8618986725025257,"(0, 0)",0.0,"(0, 0)",0.0,10,8.333333333333332,7.661592523751182,"(0, 0)",0.0,"(0, 0)",0.0,6,16.666666666666664,2.1213203435596424
SYN-WUX,NW.CHRONOS_ODD,13,"(2.0, 38.0)",84.61538461538461,"(2.0, 61.0)",100.0,19,23.076923076923077,21.025930266928587,"(0, 0.0)",92.3076923076923,"(0, 0.0)",92.3076923076923,0,92.3076923076923,2.2188007849009166,"(0, 0)",0.0,"(0, 0)",0.0,55,7.6923076923076925,31.29696470905765,"(0, 0)",0.0,"(0, 0)",0.0,1,69.23076923076923,0.7071067811865476,"(0, 0)",0.0,"(0, 0)",0.0,9,38.46153846153847,5.599744892148468,"(0, 0)",0.0,"(0, 0)",0.0,5,15.384615384615385,0.0
SYN-WUX,NW.FINALCAT-BR-1.0.0,7,"(0, 0)",0.0,"(0, 0)",0.0,43,14.285714285714285,8.261355820929152,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,15,0.0,12.096831541082704,"(0, 0)",0.0,"(0, 0)",0.0,1,28.57142857142857,2.3094010767585034,"(6.0, 12.0)",85.71428571428571,"(6.0, 22.0)",100.0,10,42.857142857142854,5.593363414414826,"(0, 0)",0.0,"(0, 0)",0.0,69,0.0,135.67731325956206
SYN-WUX,NW.FINALCAT-SP-1.0.0,16,"(0, 0)",0.0,"(0, 0)",0.0,34,0.0,13.37389663153978,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,10,0.0,8.017837257372731,"(0, 0)",0.0,"(0, 0)",0.0,0,50.0,0.8864052604279183,"(6.0, 75.0)",100.0,"(6.0, 75.0)",100.0,24,0.0,30.334180391103367,"(0, 0)",0.0,"(0, 0)",0.0,63,0.0,36.34752890008971
SYN-WUX,NW.FISSION_RACK,48,"(0, 0)",0.0,"(0, 0)",0.0,40,4.166666666666666,37.707858275929375,"(0, 2.0)",91.66666666666666,"(0, 2.0)",91.66666666666666,0,91.66666666666666,2.4255806022670856,"(1.0, 10.0)",81.25,"(1.0, 71.0)",91.66666666666666,8,14.583333333333334,14.833929167467888,"(0, 3.0)",85.41666666666666,"(0, 12.0)",93.75,1,85.41666666666666,2.5099800796022267,"(0, 0)",0.0,"(0, 0)",0.0,36,0.0,46.89041598355799,"(0, 0)",0.0,"(0, 0)",0.0,28,0.0,54.43160846420029
